年度,RawData,Source_URL
2006年度,番号位置氏名ふりがな学年都道府県学校名身長体重生年月日1PR(1)三上 正貴みかみ まさたか3青森青森工業17810788.06.042PR(1)新田 浩一にった こういち3大阪東海大仰星18310788.06.273PR(3)中川 昌彦なかがわ まさひこ3大阪東海大仰星18410688.07.154PR(3)城 彰じょう あきら3大分大分舞鶴17611488.07.115HO森 太志もり ふとし3宮城仙台育英学園1748688.04.256HO緑川昌樹みどりかわ まさき3大阪東海大仰星1728188.09.047LO中田 英里なかだ えいり3東京成蹊19210088.11.168LO四至本 侑城ししもと ゆうき3大阪大阪桐蔭1838688.12.249LOマイケル リーチ3北海道札幌山の手1869288.10.0710FL/NO8前川 鐘平まえかわ しょうへい3大阪東海大仰星1788988.09.0811FL/NO8杉本 博昭すぎもと ひろあき3大阪大阪工大1808889.02.2712FL/NO8大平 純平おおひら じゅんぺい3島根江の川1728688.07.1213FL/NO8千布 亮輔ちふ りょうすけ3福岡東福岡1789389.03.0214FL/NO8有田 隆平ありた りゅうへい3福岡東福岡1769389.03.2115SH大島 脩平おおしま しゅうへい3京都京都成章1797288.09.1616SH榎本 光祐えのもと こうすけ3大分大分舞鶴1696388.10.2217SO宮澤 正利みやざわ まさとし3神奈川桐蔭学園1666588.08.1518SO山中 亮平やまなか りょうへい3大阪東海大仰星1867888.06.2219CTB阿井 宏太郎あい こうたろう3茨城茗溪学園1727888.09.0720CTB増田 慶介ますだ けいすけ3長崎長崎北1808088.05.0221CTB綾城 史雄あやしろ ふみお3京都伏見工業1817689.01.1222WTB中濱 寛造なかはま かんぞう3大阪大阪工大1747388.09.2823WTB長野 直樹ちょうの なおき3兵庫関西学院1737589.01.0924WTB坂井 克行さかい かつゆき3三重四日市農芸1728288.09.0725FB宮田 拓哉みやた たくや3大阪東海大仰星1747188.07.1126FB和田 拓わだ たく3東京國學院久我山1757188.08.11 | 番号位置氏名ふりがな学年都道府県学校名身長体重生年月日1PR(1)三上 正貴みかみ まさたか3青森青森工業17810788.06.042PR(1)新田 浩一にった こういち3大阪東海大仰星18310788.06.273PR(3)中川 昌彦なかがわ まさひこ3大阪東海大仰星18410688.07.154PR(3)城 彰じょう あきら3大分大分舞鶴17611488.07.115HO森 太志もり ふとし3宮城仙台育英学園1748688.04.256HO緑川昌樹みどりかわ まさき3大阪東海大仰星1728188.09.047LO中田 英里なかだ えいり3東京成蹊19210088.11.168LO四至本 侑城ししもと ゆうき3大阪大阪桐蔭1838688.12.249LOマイケル リーチ3北海道札幌山の手1869288.10.0710FL/NO8前川 鐘平まえかわ しょうへい3大阪東海大仰星1788988.09.0811FL/NO8杉本 博昭すぎもと ひろあき3大阪大阪工大1808889.02.2712FL/NO8大平 純平おおひら じゅんぺい3島根江の川1728688.07.1213FL/NO8千布 亮輔ちふ りょうすけ3福岡東福岡1789389.03.0214FL/NO8有田 隆平ありた りゅうへい3福岡東福岡1769389.03.2115SH大島 脩平おおしま しゅうへい3京都京都成章1797288.09.1616SH榎本 光祐えのもと こうすけ3大分大分舞鶴1696388.10.2217SO宮澤 正利みやざわ まさとし3神奈川桐蔭学園1666588.08.1518SO山中 亮平やまなか りょうへい3大阪東海大仰星1867888.06.2219CTB阿井 宏太郎あい こうたろう3茨城茗溪学園1727888.09.0720CTB増田 慶介ますだ けいすけ3長崎長崎北1808088.05.0221CTB綾城 史雄あやしろ ふみお3京都伏見工業1817689.01.1222WTB中濱 寛造なかはま かんぞう3大阪大阪工大1747388.09.2823WTB長野 直樹ちょうの なおき3兵庫関西学院1737589.01.0924WTB坂井 克行さかい かつゆき3三重四日市農芸1728288.09.0725FB宮田 拓哉みやた たくや3大阪東海大仰星1747188.07.1126FB和田 拓わだ たく3東京國學院久我山1757188.08.11 | 番号 | 位置 | 氏名 | ふりがな | 学年 | 都道府県 | 学校名 | 身長 | 体重 | 生年月日 | 1 | PR(1) | 三上 正貴 | みかみ まさたか | 3 | 青森 | 青森工業 | 178 | 107 | 88.06.04 | 2 | PR(1) | 新田 浩一 | にった こういち | 3 | 大阪 | 東海大仰星 | 183 | 107 | 88.06.27 | 3 | PR(3) | 中川 昌彦 | なかがわ まさひこ | 3 | 大阪 | 東海大仰星 | 184 | 106 | 88.07.15 | 4 | PR(3) | 城 彰 | じょう あきら | 3 | 大分 | 大分舞鶴 | 176 | 114 | 88.07.11 | 5 | HO | 森 太志 | もり ふとし | 3 | 宮城 | 仙台育英学園 | 174 | 86 | 88.04.25 | 6 | HO | 緑川昌樹 | みどりかわ まさき | 3 | 大阪 | 東海大仰星 | 172 | 81 | 88.09.04 | 7 | LO | 中田 英里 | なかだ えいり | 3 | 東京 | 成蹊 | 192 | 100 | 88.11.16 | 8 | LO | 四至本 侑城 | ししもと ゆうき | 3 | 大阪 | 大阪桐蔭 | 183 | 86 | 88.12.24 | 9 | LO | マイケル リーチ |  | 3 | 北海道 | 札幌山の手 | 186 | 92 | 88.10.07 | 10 | FL/NO8 | 前川 鐘平 | まえかわ しょうへい | 3 | 大阪 | 東海大仰星 | 178 | 89 | 88.09.08 | 11 | FL/NO8 | 杉本 博昭 | すぎもと ひろあき | 3 | 大阪 | 大阪工大 | 180 | 88 | 89.02.27 | 12 | FL/NO8 | 大平 純平 | おおひら じゅんぺい | 3 | 島根 | 江の川 | 172 | 86 | 88.07.12 | 13 | FL/NO8 | 千布 亮輔 | ちふ りょうすけ | 3 | 福岡 | 東福岡 | 178 | 93 | 89.03.02 | 14 | FL/NO8 | 有田 隆平 | ありた りゅうへい | 3 | 福岡 | 東福岡 | 176 | 93 | 89.03.21 | 15 | SH | 大島 脩平 | おおしま しゅうへい | 3 | 京都 | 京都成章 | 179 | 72 | 88.09.16 | 16 | SH | 榎本 光祐 | えのもと こうすけ | 3 | 大分 | 大分舞鶴 | 169 | 63 | 88.10.22 | 17 | SO | 宮澤 正利 | みやざわ まさとし | 3 | 神奈川 | 桐蔭学園 | 166 | 65 | 88.08.15 | 18 | SO | 山中 亮平 | やまなか りょうへい | 3 | 大阪 | 東海大仰星 | 186 | 78 | 88.06.22 | 19 | CTB | 阿井 宏太郎 | あい こうたろう | 3 | 茨城 | 茗溪学園 | 172 | 78 | 88.09.07 | 20 | CTB | 増田 慶介 | ますだ けいすけ | 3 | 長崎 | 長崎北 | 180 | 80 | 88.05.02 | 21 | CTB | 綾城 史雄 | あやしろ ふみお | 3 | 京都 | 伏見工業 | 181 | 76 | 89.01.12 | 22 | WTB | 中濱 寛造 | なかはま かんぞう | 3 | 大阪 | 大阪工大 | 174 | 73 | 88.09.28 | 23 | WTB | 長野 直樹 | ちょうの なおき | 3 | 兵庫 | 関西学院 | 173 | 75 | 89.01.09 | 24 | WTB | 坂井 克行 | さかい かつゆき | 3 | 三重 | 四日市農芸 | 172 | 82 | 88.09.07 | 25 | FB | 宮田 拓哉 | みやた たくや | 3 | 大阪 | 東海大仰星 | 174 | 71 | 88.07.11 | 26 | FB | 和田 拓 | わだ たく | 3 | 東京 | 國學院久我山 | 175 | 71 | 88.08.11,https://www.rugby-japan.jp/news/5958
2006年度,番号位置氏名ふりがな学年都道府県学校名身長体重生年月日1PR(1)三上 正貴みかみ まさたか3青森青森工業17810788.06.042PR(1)新田 浩一にった こういち3大阪東海大仰星18310788.06.273PR(3)中川 昌彦なかがわ まさひこ3大阪東海大仰星18410688.07.154PR(3)城 彰じょう あきら3大分大分舞鶴17611488.07.115HO森 太志もり ふとし3宮城仙台育英学園1748688.04.256HO緑川昌樹みどりかわ まさき3大阪東海大仰星1728188.09.047LO中田 英里なかだ えいり3東京成蹊19210088.11.168LO四至本 侑城ししもと ゆうき3大阪大阪桐蔭1838688.12.249LOマイケル リーチ3北海道札幌山の手1869288.10.0710FL/NO8前川 鐘平まえかわ しょうへい3大阪東海大仰星1788988.09.0811FL/NO8杉本 博昭すぎもと ひろあき3大阪大阪工大1808889.02.2712FL/NO8大平 純平おおひら じゅんぺい3島根江の川1728688.07.1213FL/NO8千布 亮輔ちふ りょうすけ3福岡東福岡1789389.03.0214FL/NO8有田 隆平ありた りゅうへい3福岡東福岡1769389.03.2115SH大島 脩平おおしま しゅうへい3京都京都成章1797288.09.1616SH榎本 光祐えのもと こうすけ3大分大分舞鶴1696388.10.2217SO宮澤 正利みやざわ まさとし3神奈川桐蔭学園1666588.08.1518SO山中 亮平やまなか りょうへい3大阪東海大仰星1867888.06.2219CTB阿井 宏太郎あい こうたろう3茨城茗溪学園1727888.09.0720CTB増田 慶介ますだ けいすけ3長崎長崎北1808088.05.0221CTB綾城 史雄あやしろ ふみお3京都伏見工業1817689.01.1222WTB中濱 寛造なかはま かんぞう3大阪大阪工大1747388.09.2823WTB長野 直樹ちょうの なおき3兵庫関西学院1737589.01.0924WTB坂井 克行さかい かつゆき3三重四日市農芸1728288.09.0725FB宮田 拓哉みやた たくや3大阪東海大仰星1747188.07.1126FB和田 拓わだ たく3東京國學院久我山1757188.08.11 | 番号 | 位置 | 氏名 | ふりがな | 学年 | 都道府県 | 学校名 | 身長 | 体重 | 生年月日 | 1 | PR(1) | 三上 正貴 | みかみ まさたか | 3 | 青森 | 青森工業 | 178 | 107 | 88.06.04 | 2 | PR(1) | 新田 浩一 | にった こういち | 3 | 大阪 | 東海大仰星 | 183 | 107 | 88.06.27 | 3 | PR(3) | 中川 昌彦 | なかがわ まさひこ | 3 | 大阪 | 東海大仰星 | 184 | 106 | 88.07.15 | 4 | PR(3) | 城 彰 | じょう あきら | 3 | 大分 | 大分舞鶴 | 176 | 114 | 88.07.11 | 5 | HO | 森 太志 | もり ふとし | 3 | 宮城 | 仙台育英学園 | 174 | 86 | 88.04.25 | 6 | HO | 緑川昌樹 | みどりかわ まさき | 3 | 大阪 | 東海大仰星 | 172 | 81 | 88.09.04 | 7 | LO | 中田 英里 | なかだ えいり | 3 | 東京 | 成蹊 | 192 | 100 | 88.11.16 | 8 | LO | 四至本 侑城 | ししもと ゆうき | 3 | 大阪 | 大阪桐蔭 | 183 | 86 | 88.12.24 | 9 | LO | マイケル リーチ |  | 3 | 北海道 | 札幌山の手 | 186 | 92 | 88.10.07 | 10 | FL/NO8 | 前川 鐘平 | まえかわ しょうへい | 3 | 大阪 | 東海大仰星 | 178 | 89 | 88.09.08 | 11 | FL/NO8 | 杉本 博昭 | すぎもと ひろあき | 3 | 大阪 | 大阪工大 | 180 | 88 | 89.02.27 | 12 | FL/NO8 | 大平 純平 | おおひら じゅんぺい | 3 | 島根 | 江の川 | 172 | 86 | 88.07.12 | 13 | FL/NO8 | 千布 亮輔 | ちふ りょうすけ | 3 | 福岡 | 東福岡 | 178 | 93 | 89.03.02 | 14 | FL/NO8 | 有田 隆平 | ありた りゅうへい | 3 | 福岡 | 東福岡 | 176 | 93 | 89.03.21 | 15 | SH | 大島 脩平 | おおしま しゅうへい | 3 | 京都 | 京都成章 | 179 | 72 | 88.09.16 | 16 | SH | 榎本 光祐 | えのもと こうすけ | 3 | 大分 | 大分舞鶴 | 169 | 63 | 88.10.22 | 17 | SO | 宮澤 正利 | みやざわ まさとし | 3 | 神奈川 | 桐蔭学園 | 166 | 65 | 88.08.15 | 18 | SO | 山中 亮平 | やまなか りょうへい | 3 | 大阪 | 東海大仰星 | 186 | 78 | 88.06.22 | 19 | CTB | 阿井 宏太郎 | あい こうたろう | 3 | 茨城 | 茗溪学園 | 172 | 78 | 88.09.07 | 20 | CTB | 増田 慶介 | ますだ けいすけ | 3 | 長崎 | 長崎北 | 180 | 80 | 88.05.02 | 21 | CTB | 綾城 史雄 | あやしろ ふみお | 3 | 京都 | 伏見工業 | 181 | 76 | 89.01.12 | 22 | WTB | 中濱 寛造 | なかはま かんぞう | 3 | 大阪 | 大阪工大 | 174 | 73 | 88.09.28 | 23 | WTB | 長野 直樹 | ちょうの なおき | 3 | 兵庫 | 関西学院 | 173 | 75 | 89.01.09 | 24 | WTB | 坂井 克行 | さかい かつゆき | 3 | 三重 | 四日市農芸 | 172 | 82 | 88.09.07 | 25 | FB | 宮田 拓哉 | みやた たくや | 3 | 大阪 | 東海大仰星 | 174 | 71 | 88.07.11 | 26 | FB | 和田 拓 | わだ たく | 3 | 東京 | 國學院久我山 | 175 | 71 | 88.08.11,https://www.rugby-japan.jp/news/5958
2006年度,番号 | 位置 | 氏名 | ふりがな | 学年 | 都道府県 | 学校名 | 身長 | 体重 | 生年月日,https://www.rugby-japan.jp/news/5958
2006年度,1 | PR(1) | 三上 正貴 | みかみ まさたか | 3 | 青森 | 青森工業 | 178 | 107 | 88.06.04,https://www.rugby-japan.jp/news/5958
2006年度,2 | PR(1) | 新田 浩一 | にった こういち | 3 | 大阪 | 東海大仰星 | 183 | 107 | 88.06.27,https://www.rugby-japan.jp/news/5958
2006年度,3 | PR(3) | 中川 昌彦 | なかがわ まさひこ | 3 | 大阪 | 東海大仰星 | 184 | 106 | 88.07.15,https://www.rugby-japan.jp/news/5958
2006年度,4 | PR(3) | 城 彰 | じょう あきら | 3 | 大分 | 大分舞鶴 | 176 | 114 | 88.07.11,https://www.rugby-japan.jp/news/5958
2006年度,5 | HO | 森 太志 | もり ふとし | 3 | 宮城 | 仙台育英学園 | 174 | 86 | 88.04.25,https://www.rugby-japan.jp/news/5958
2006年度,6 | HO | 緑川昌樹 | みどりかわ まさき | 3 | 大阪 | 東海大仰星 | 172 | 81 | 88.09.04,https://www.rugby-japan.jp/news/5958
2006年度,7 | LO | 中田 英里 | なかだ えいり | 3 | 東京 | 成蹊 | 192 | 100 | 88.11.16,https://www.rugby-japan.jp/news/5958
2006年度,8 | LO | 四至本 侑城 | ししもと ゆうき | 3 | 大阪 | 大阪桐蔭 | 183 | 86 | 88.12.24,https://www.rugby-japan.jp/news/5958
2006年度,9 | LO | マイケル リーチ |  | 3 | 北海道 | 札幌山の手 | 186 | 92 | 88.10.07,https://www.rugby-japan.jp/news/5958
2006年度,10 | FL/NO8 | 前川 鐘平 | まえかわ しょうへい | 3 | 大阪 | 東海大仰星 | 178 | 89 | 88.09.08,https://www.rugby-japan.jp/news/5958
2006年度,11 | FL/NO8 | 杉本 博昭 | すぎもと ひろあき | 3 | 大阪 | 大阪工大 | 180 | 88 | 89.02.27,https://www.rugby-japan.jp/news/5958
2006年度,12 | FL/NO8 | 大平 純平 | おおひら じゅんぺい | 3 | 島根 | 江の川 | 172 | 86 | 88.07.12,https://www.rugby-japan.jp/news/5958
2006年度,13 | FL/NO8 | 千布 亮輔 | ちふ りょうすけ | 3 | 福岡 | 東福岡 | 178 | 93 | 89.03.02,https://www.rugby-japan.jp/news/5958
2006年度,14 | FL/NO8 | 有田 隆平 | ありた りゅうへい | 3 | 福岡 | 東福岡 | 176 | 93 | 89.03.21,https://www.rugby-japan.jp/news/5958
2006年度,15 | SH | 大島 脩平 | おおしま しゅうへい | 3 | 京都 | 京都成章 | 179 | 72 | 88.09.16,https://www.rugby-japan.jp/news/5958
2006年度,16 | SH | 榎本 光祐 | えのもと こうすけ | 3 | 大分 | 大分舞鶴 | 169 | 63 | 88.10.22,https://www.rugby-japan.jp/news/5958
2006年度,17 | SO | 宮澤 正利 | みやざわ まさとし | 3 | 神奈川 | 桐蔭学園 | 166 | 65 | 88.08.15,https://www.rugby-japan.jp/news/5958
2006年度,18 | SO | 山中 亮平 | やまなか りょうへい | 3 | 大阪 | 東海大仰星 | 186 | 78 | 88.06.22,https://www.rugby-japan.jp/news/5958
2006年度,19 | CTB | 阿井 宏太郎 | あい こうたろう | 3 | 茨城 | 茗溪学園 | 172 | 78 | 88.09.07,https://www.rugby-japan.jp/news/5958
2006年度,20 | CTB | 増田 慶介 | ますだ けいすけ | 3 | 長崎 | 長崎北 | 180 | 80 | 88.05.02,https://www.rugby-japan.jp/news/5958
2006年度,21 | CTB | 綾城 史雄 | あやしろ ふみお | 3 | 京都 | 伏見工業 | 181 | 76 | 89.01.12,https://www.rugby-japan.jp/news/5958
2006年度,22 | WTB | 中濱 寛造 | なかはま かんぞう | 3 | 大阪 | 大阪工大 | 174 | 73 | 88.09.28,https://www.rugby-japan.jp/news/5958
2006年度,23 | WTB | 長野 直樹 | ちょうの なおき | 3 | 兵庫 | 関西学院 | 173 | 75 | 89.01.09,https://www.rugby-japan.jp/news/5958
2006年度,24 | WTB | 坂井 克行 | さかい かつゆき | 3 | 三重 | 四日市農芸 | 172 | 82 | 88.09.07,https://www.rugby-japan.jp/news/5958
2006年度,25 | FB | 宮田 拓哉 | みやた たくや | 3 | 大阪 | 東海大仰星 | 174 | 71 | 88.07.11,https://www.rugby-japan.jp/news/5958
2006年度,26 | FB | 和田 拓 | わだ たく | 3 | 東京 | 國學院久我山 | 175 | 71 | 88.08.11,https://www.rugby-japan.jp/news/5958
2007年度,番号位置氏名ふりがな学年都道府県学校名身長体重1PR(1)中村 結平なかむら ゆうへい3岩手釜石工業1731132PR(1)楢山 直幸ならやま なおゆき3岩手盛岡工業1771043HO鈴木 亮大郎すずき りょうたろう3宮城仙台育英1751024HO郡司 裕介ぐんじ ゆうすけ3秋田秋田175825PR(3)小野 慎介おの しんすけ3千葉流経大柏181996PR(3)田中 圭一たなか けいいち3佐賀佐賀工業1821147LO新関 世志輝にいぜき よしき3山形酒田工業191948LO藤長 拓巳ふじなが たくみ3富山砺波高校197969LO南 善晴みなみ よしはる3大分大分舞鶴1878510FL/NO8明本 大樹あけもと だいき3神奈川桐蔭学園1748211FL/NO8三輪谷 悟士みわたに さとし3茨城茗溪学園1878112FL/NO8土屋 鷹一郎つちやよういちろう3東京國學院久我山1868813FL/NO8小山田 岳おやまだ たけし3京都伏見工業1828314FL/NO8山下 昂大やました こうた3福岡東福岡1809015SH滑川 剛人なめかわ たけひと3神奈川桐蔭学園1646316SH横山 隼大よこやま はやた3愛知春日丘1818317SO小樋山 樹こひやま しげる3兵庫関西学院1697118SO南橋 直哉みなみはし なおや3京都伏見工業1757419CTB西田 悠人にしだ ゆうと3大阪啓光学園1747620CTB仲宗根 健太なかそね けんた3神奈川桐蔭学園1808621CTB中野 裕太なかの ゆうた3福岡東筑1808022WTB/FB正海 智大しょうかい ともひろ3福岡東福岡1867623WTB/FB鶴ヶ崎 好昭つるがさき よしあき3青森三沢商1838624WTB/FB伊藤 拓巳いとう たくみ3東京國學院久我山1788425WTB/FB井口 剛志いぐち つよし3京都伏見工業1807226WTB/FB竹下 祥平たけした しょうへい3福岡東福岡17772高校日本代表のオーストラリア遠征メンバーは、６月14日に発表済みですが、正智深谷高校から参加予定だったシオアシ・イオンギ選手が学校の都合により辞退となりましたので、上記メンバー表を更新しています。（7月18日）代わりに土屋鷹一郎選手が参加することになりました。【スタッフ】団長前田 嘉昭大阪府立阿倍野高校副団長瀧林 賢次大阪市立都島工業高校監督田中 克己天理高校コーチ松井 英幸流通経済大学付属柏高校コーチ武生 博幸大分県立由布高校総務榎本 孝二大阪府立千里高校ドクター(前半)宗本 充済生会奈良病院ドクター(後半)杉本 和也済生会奈良病院トレーナー吉田 一郎川本整形外科 | 番号位置氏名ふりがな学年都道府県学校名身長体重1PR(1)中村 結平なかむら ゆうへい3岩手釜石工業1731132PR(1)楢山 直幸ならやま なおゆき3岩手盛岡工業1771043HO鈴木 亮大郎すずき りょうたろう3宮城仙台育英1751024HO郡司 裕介ぐんじ ゆうすけ3秋田秋田175825PR(3)小野 慎介おの しんすけ3千葉流経大柏181996PR(3)田中 圭一たなか けいいち3佐賀佐賀工業1821147LO新関 世志輝にいぜき よしき3山形酒田工業191948LO藤長 拓巳ふじなが たくみ3富山砺波高校197969LO南 善晴みなみ よしはる3大分大分舞鶴1878510FL/NO8明本 大樹あけもと だいき3神奈川桐蔭学園1748211FL/NO8三輪谷 悟士みわたに さとし3茨城茗溪学園1878112FL/NO8土屋 鷹一郎つちやよういちろう3東京國學院久我山1868813FL/NO8小山田 岳おやまだ たけし3京都伏見工業1828314FL/NO8山下 昂大やました こうた3福岡東福岡1809015SH滑川 剛人なめかわ たけひと3神奈川桐蔭学園1646316SH横山 隼大よこやま はやた3愛知春日丘1818317SO小樋山 樹こひやま しげる3兵庫関西学院1697118SO南橋 直哉みなみはし なおや3京都伏見工業1757419CTB西田 悠人にしだ ゆうと3大阪啓光学園1747620CTB仲宗根 健太なかそね けんた3神奈川桐蔭学園1808621CTB中野 裕太なかの ゆうた3福岡東筑1808022WTB/FB正海 智大しょうかい ともひろ3福岡東福岡1867623WTB/FB鶴ヶ崎 好昭つるがさき よしあき3青森三沢商1838624WTB/FB伊藤 拓巳いとう たくみ3東京國學院久我山1788425WTB/FB井口 剛志いぐち つよし3京都伏見工業1807226WTB/FB竹下 祥平たけした しょうへい3福岡東福岡17772 | 番号 | 位置 | 氏名 | ふりがな | 学年 | 都道府県 | 学校名 | 身長 | 体重 | 1 | PR(1) | 中村 結平 | なかむら ゆうへい | 3 | 岩手 | 釜石工業 | 173 | 113 | 2 | PR(1) | 楢山 直幸 | ならやま なおゆき | 3 | 岩手 | 盛岡工業 | 177 | 104 | 3 | HO | 鈴木 亮大郎 | すずき りょうたろう | 3 | 宮城 | 仙台育英 | 175 | 102 | 4 | HO | 郡司 裕介 | ぐんじ ゆうすけ | 3 | 秋田 | 秋田 | 175 | 82 | 5 | PR(3) | 小野 慎介 | おの しんすけ | 3 | 千葉 | 流経大柏 | 181 | 99 | 6 | PR(3) | 田中 圭一 | たなか けいいち | 3 | 佐賀 | 佐賀工業 | 182 | 114 | 7 | LO | 新関 世志輝 | にいぜき よしき | 3 | 山形 | 酒田工業 | 191 | 94 | 8 | LO | 藤長 拓巳 | ふじなが たくみ | 3 | 富山 | 砺波高校 | 197 | 96 | 9 | LO | 南 善晴 | みなみ よしはる | 3 | 大分 | 大分舞鶴 | 187 | 85 | 10 | FL/NO8 | 明本 大樹 | あけもと だいき | 3 | 神奈川 | 桐蔭学園 | 174 | 82 | 11 | FL/NO8 | 三輪谷 悟士 | みわたに さとし | 3 | 茨城 | 茗溪学園 | 187 | 81 | 12 | FL/NO8 | 土屋 鷹一郎 | つちやよういちろう | 3 | 東京 | 國學院久我山 | 186 | 88 | 13 | FL/NO8 | 小山田 岳 | おやまだ たけし | 3 | 京都 | 伏見工業 | 182 | 83 | 14 | FL/NO8 | 山下 昂大 | やました こうた | 3 | 福岡 | 東福岡 | 180 | 90 | 15 | SH | 滑川 剛人 | なめかわ たけひと | 3 | 神奈川 | 桐蔭学園 | 164 | 63 | 16 | SH | 横山 隼大 | よこやま はやた | 3 | 愛知 | 春日丘 | 181 | 83 | 17 | SO | 小樋山 樹 | こひやま しげる | 3 | 兵庫 | 関西学院 | 169 | 71 | 18 | SO | 南橋 直哉 | みなみはし なおや | 3 | 京都 | 伏見工業 | 175 | 74 | 19 | CTB | 西田 悠人 | にしだ ゆうと | 3 | 大阪 | 啓光学園 | 174 | 76 | 20 | CTB | 仲宗根 健太 | なかそね けんた | 3 | 神奈川 | 桐蔭学園 | 180 | 86 | 21 | CTB | 中野 裕太 | なかの ゆうた | 3 | 福岡 | 東筑 | 180 | 80 | 22 | WTB/FB | 正海 智大 | しょうかい ともひろ | 3 | 福岡 | 東福岡 | 186 | 76 | 23 | WTB/FB | 鶴ヶ崎 好昭 | つるがさき よしあき | 3 | 青森 | 三沢商 | 183 | 86 | 24 | WTB/FB | 伊藤 拓巳 | いとう たくみ | 3 | 東京 | 國學院久我山 | 178 | 84 | 25 | WTB/FB | 井口 剛志 | いぐち つよし | 3 | 京都 | 伏見工業 | 180 | 72 | 26 | WTB/FB | 竹下 祥平 | たけした しょうへい | 3 | 福岡 | 東福岡 | 177 | 72 | 団長前田 嘉昭大阪府立阿倍野高校副団長瀧林 賢次大阪市立都島工業高校監督田中 克己天理高校コーチ松井 英幸流通経済大学付属柏高校コーチ武生 博幸大分県立由布高校総務榎本 孝二大阪府立千里高校ドクター(前半)宗本 充済生会奈良病院ドクター(後半)杉本 和也済生会奈良病院トレーナー吉田 一郎川本整形外科 | 団長 | 前田 嘉昭 | 大阪府立阿倍野高校 | 副団長 | 瀧林 賢次 | 大阪市立都島工業高校 | 監督 | 田中 克己 | 天理高校 | コーチ | 松井 英幸 | 流通経済大学付属柏高校 | コーチ | 武生 博幸 | 大分県立由布高校 | 総務 | 榎本 孝二 | 大阪府立千里高校 | ドクター(前半) | 宗本 充 | 済生会奈良病院 | ドクター(後半) | 杉本 和也 | 済生会奈良病院 | トレーナー | 吉田 一郎 | 川本整形外科,https://www.rugby-japan.jp/news/5543
