年度,RawData,Source_URL
2025年度,13 | 廣瀬 雄也Yuya HIROSE | クボタスピアーズ船橋・東京ベイKubota Spears Funabashi TOKYO-BAY | 明治大学Meiji Univ. | 182 | 94 | 2001/4/7,https://www.rugby-japan.jp/news/53572
2025年度,14 | 植田 和磨Kazuma UEDA | コベルコ神戸スティーラーズKOBELCO KOBE STEELERS | 近畿大学Kindai Univ. | 177 | 87 | 2002/12/4,https://www.rugby-japan.jp/news/53572
2025年度,15 | 松永 拓朗Takuro MATSUNAGA | 東芝ブレイブルーパス東京TOSHIBA BRAVE LUPUS TOKYO | 天理大学Tenri Univ. | 172 | 82 | 1998/8/13,https://www.rugby-japan.jp/news/53572
2025年度,16 | 佐川 奨茉Shoma SAGAWA | 三菱重工相模原ダイナボアーズMitsubishi Heavy Industries Sagamihara Dynaboars | 日本大学Nihon Univ. | 180 | 103 | 2002/1/20,https://www.rugby-japan.jp/news/53572
2025年度,17 | 谷口 祐一郎Yuichiro TANIGUCHI | リコーブラックラムズ東京RICOH BlackRams Tokyo | 天理大学Tenri Univ. | 180 | 109 | 1998/6/4,https://www.rugby-japan.jp/news/53572
2025年度,18 | 木原 三四郎Sanshiro KIHARA | 東京サントリーサンゴリアスTOKYO SUNTORY SUNGOLIATH | 専修大学Senshu Univ. | 181 | 108 | 2003/1/20,https://www.rugby-japan.jp/news/53572
2025年度,19 | 山本 秀Shu YAMAMOTO | リコーブラックラムズ東京RICOH BlackRams Tokyo | 近畿大学Kindai Univ. | 190 | 96 | 1999/6/1,https://www.rugby-japan.jp/news/53572
2025年度,20 | 青木 恵斗Keito AOKI | トヨタヴェルブリッツTOYOTA VERBLITZ | 帝京大学Teikyo Univ. | 187 | 110 | 2002/6/14,https://www.rugby-japan.jp/news/53572
2025年度,21 | 北村 瞬太郎Shuntaro KITAMURA | 静岡ブルーレヴズSHIZUOKA BlueRevs | 立命館大学Ritsumeikan Univ. | 168 | 77 | 2002/3/28,https://www.rugby-japan.jp/news/53572
2025年度,22 | 中楠 一期Ichigo NAKAKUSU | リコーブラックラムズ東京RICOH BlackRams Tokyo | 慶應義塾大学Keio Univ. | 174 | 84 | 2000/6/1,https://www.rugby-japan.jp/news/53572
2025年度,23 | 伊藤 耕太郎Kotaro ITO | リコーブラックラムズ東京RICOH BlackRams Tokyo | 明治大学Meiji Univ. | 177 | 86 | 2001/11/15,https://www.rugby-japan.jp/news/53572
